Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.046800052,-5.356964111,-0.495482802,-2.893324852,6.108510162
2.051566041,-6.224814415,-0.969920278,-2.825247288,6.904424819
2.05633125,-6.700455189,-1.16365993,-2.898333549,7.392600458
2.061097291,-6.755606174,-1.211393714,-3.024297714,7.500137744
2.065864062,-6.858509541,-1.364022255,-3.228867054,7.702291366
2.070630052,-7.35438776,-1.682177067,-3.487662315,8.311469632
2.07539526,-8.147874832,-2.161365986,-3.83295846,9.260180223
2.08016125,-8.95511055,-2.733521461,-4.318052292,10.3107575
2.084928021,-9.235307693,-3.265880346,-4.939283371,10.97056985
2.08969401,-9.087999344,-3.616583586,-5.062104225,11.01346031
2.094459271,-8.337328911,-3.642117977,-3.251960993,9.661849048
2.09922526,-6.273466587,-3.458464622,-0.432303429,7.176645931
2.103992031,-3.858590126,-3.588229656,1.122017384,5.387302928
2.108758021,-0.721580505,-4.178423882,-0.771561146,4.309896885
2.113523281,2.11448288,-4.829193115,-2.019931078,5.645552723
2.118289271,3.453757286,-4.682794571,-0.381833315,5.831192079
2.123056041,4.477772713,-3.798624516,1.819625735,6.147441296
2.127822031,5.072917938,-3.135703325,4.872289181,7.701060551
2.132587239,5.562979698,-2.638789177,8.034676552,10.12254804
2.137353281,6.081438065,-2.509646177,9.678529739,11.70282662
2.142120052,6.386910439,-2.718075991,8.582962036,11.03846907
2.146886041,6.321762085,-2.612772465,6.540654182,9.464217503
2.15165125,5.671816826,-2.346735954,4.988887787,7.909846844
