"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.072516458E0,1.881998278E0,8.165730214E-1,6.460307908E-1,2.150828864E0
2.082459458E0,2.548277392E0,7.627347833E-1,4.836851871E-1,2.703596379E0
2.092402458E0,3.130457758E0,7.027587229E-1,3.143455826E-1,3.223732114E0
2.102345458E0,3.576063538E0,5.901366717E-1,1.926464599E-1,3.629546029E0
2.112288458E0,3.938962791E0,4.100576323E-1,2.315351218E-3,3.960250054E0
2.122231458E0,4.251358473E0,2.251847532E-1,-2.113556497E-1,4.262561231E0
2.132174458E0,4.351425383E0,2.649578065E-2,-3.393525159E-1,4.364718206E0
2.142117458E0,4.351685584E0,-1.985498089E-1,-3.710597737E-1,4.371987512E0
2.152059458E0,4.304292147E0,-3.757596195E-1,-4.049139829E-1,4.339594625E0
2.162002458E0,4.183748873E0,-4.452733657E-1,-5.603271277E-1,4.244524648E0
2.171945458E0,3.843744977E0,-5.661122167E-1,-7.560859144E-1,3.958096058E0
2.181888458E0,3.464373533E0,-6.884517556E-1,-9.965666914E-1,3.670012938E0
2.191831458E0,3.185044439E0,-6.679653047E-1,-1.252327559E0,3.486977207E0
2.201774458E0,2.901072072E0,-6.812874547E-1,-1.492295973E0,3.332764474E0
2.211717458E0,2.521602395E0,-7.681718168E-1,-1.619240195E0,3.093623342E0
2.221660458E0,2.029864422E0,-9.417203933E-1,-1.580830420E0,2.739746646E0
2.231603458E0,1.513313205E0,-1.150558963E0,-1.510726251E0,2.428208514E0
2.241546083E0,1.111643404E0,-1.257965590E0,-1.484585835E0,2.241031812E0
2.251489083E0,7.903400731E-1,-1.453853454E0,-1.487331102E0,2.224967664E0
2.261432083E0,5.476437861E-1,-1.780563559E0,-1.510374395E0,2.398239170E0
2.271374083E0,4.634994292E-1,-2.127561748E0,-1.562937355E0,2.680321601E0
2.281317083E0,4.027544600E-1,-2.493348649E0,-1.515577832E0,2.945500773E0
2.291260083E0,1.743242097E-1,-2.865641454E0,-1.392996218E0,3.191038755E0
2.301203083E0,-1.272207946E-1,-3.202769689E0,-1.242477193E0,3.437683579E0
