"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.281225458E0,-3.560790610E0,4.831461908E0,-1.887094273E0,6.291532304E0
2.291168458E0,-1.744669987E0,3.546308811E0,-1.755468625E0,4.324563520E0
2.301112458E0,3.036356762E-1,1.330919253E0,-1.076920006E0,1.738763176E0
2.311055458E0,3.002817718E0,-1.629234256E0,-7.347456238E-1,3.494448402E0
2.320999458E0,6.367262335E0,-6.809335227E0,-5.841691495E-1,9.340788482E0
2.330942458E0,9.814668417E0,-1.242387263E1,7.655689287E-1,1.585138552E1
2.340886458E0,1.104130082E1,-1.490600515E1,2.111160454E0,1.866966287E1
2.350829458E0,9.590778530E0,-1.380468442E1,1.989811580E0,1.692665634E1
2.360773458E0,6.668236651E0,-1.180376020E1,2.791061972E0,1.384139306E1
2.370716458E0,3.953199299E0,-9.932934201E0,4.096195297E0,1.144857120E1
2.380660458E0,1.920174749E0,-8.492525834E0,3.760210485E0,9.484157791E0
2.390603458E0,1.998034519E-1,-6.343376459E0,1.739969995E0,6.580717431E0
2.400547458E0,-1.966937564E0,-4.073834667E0,-1.662091807E0,4.819493900E0
2.410490458E0,-9.502402543E0,-3.693665662E0,-6.572105502E0,1.212977291E1
2.420434458E0,-1.011919024E1,-2.747772111E0,-9.359377309E0,1.405511317E1
2.430377458E0,-7.001287038E0,-8.601657683E-1,-9.504608113E0,1.183619367E1
2.440321458E0,-5.611951761E0,3.141860998E-1,-9.447317094E0,1.099293026E1
2.450264458E0,-3.425148656E0,1.236353404E0,-9.178432297E0,9.874402893E0
2.460208458E0,-2.737379270E0,2.236672254E0,-8.128274120E0,8.863678029E0
2.470151458E0,-1.162411561E0,3.172839546E0,-5.949617940E0,6.842226616E0
2.480095458E0,8.636618185E-1,3.798954136E0,-3.532518446E0,5.258959101E0
2.490039458E0,2.036094923E0,4.066030388E0,-1.427417315E0,4.766110138E0
2.499982458E0,2.775649004E0,3.996836193E0,7.922275543E-2,4.866744619E0
2.509926458E0,3.554307218E0,3.662737985E0,6.709849530E-1,5.147715042E0
2.519869458E0,4.112994055E0,2.934130476E0,5.435735393E-1,5.081467695E0
2.529813458E0,4.247137661E0,2.083639510E0,-5.583015060E-1,4.763552507E0
2.539756458E0,4.868432683E0,1.578090999E0,-1.983188438E0,5.488628642E0
2.549700458E0,5.588513782E0,1.454158094E0,-2.978982128E0,6.497722414E0
2.559643458E0,6.179751484E0,1.611314878E0,-3.797732945E0,7.430238190E0
2.569587458E0,6.227478213E0,1.893014433E0,-4.314596111E0,7.809015823E0
2.579530458E0,6.200980386E0,2.067034587E0,-3.955129758E0,7.639884890E0
2.589474458E0,6.113748114E0,2.126317168E0,-3.253402483E0,7.244568201E0
2.599417458E0,6.254068426E0,2.161216274E0,-2.747137688E0,7.164565105E0
2.609361458E0,6.298580940E0,2.291491655E0,-2.193004662E0,7.052114953E0
2.619304458E0,5.900984893E0,2.774828348E0,-1.795254250E0,6.763448299E0
2.629248458E0,5.379743625E0,3.167712708E0,-1.929277110E0,6.534382560E0
2.639191458E0,4.560524738E0,3.054262106E0,-2.340014481E0,5.966788975E0
2.649135458E0,3.301339127E0,2.721433913E0,-1.871023639E0,4.669665088E0
2.659078458E0,1.253692153E0,2.190966908E0,5.622378516E-1,2.586153786E0
2.669022458E0,-1.509116366E0,1.663054551E0,4.003280409E0,4.590145605E0
2.678965458E0,-4.325485673E0,9.264936590E-1,6.684979568E0,8.016056925E0
2.688909458E0,-7.515712792E0,-4.728847951E-1,7.716111490E0,1.078183358E1
2.698852458E0,-1.150707599E1,-1.876320047E0,7.831051962E0,1.404488340E1
2.708796458E0,-1.558492769E1,-3.329537324E0,8.243850769E0,1.794259919E1
2.718739458E0,-1.831013014E1,-5.193563016E0,8.065175647E0,2.067077697E1
2.728683458E0,-1.602282217E1,-5.125114340E0,7.443186852E0,1.839561518E1
2.738626458E0,-1.087068258E1,-3.394046146E0,6.508449204E0,1.311682889E1
2.748570458E0,-6.605541050E0,-1.601327249E0,4.958038339E0,8.413059235E0
2.758513458E0,-2.308547983E0,9.328612769E-1,-4.709464431E-1,2.534051006E0
2.768457458E0,1.620577453E0,3.167413915E0,-8.491287394E0,9.206559824E0
2.778400458E0,4.825037864E0,1.807826933E0,-9.854236525E0,1.112003625E1
2.788344500E0,6.337763717E0,-1.403979628E0,-7.854481755E0,1.018976405E1
2.798287500E0,6.655542930E0,-4.076633729E0,-3.453915787E0,8.534912333E0
2.808231500E0,5.119530834E0,-6.782928616E0,-1.283171475E-2,8.498110450E0
2.818174500E0,1.850327420E0,-9.358732361E0,5.084852752E-1,9.553436044E0
2.828118500E0,-9.527479497E-1,-1.109769488E1,-1.322766480E0,1.121678526E1
2.838061500E0,-2.338406205E0,-1.006615599E1,-2.654368104E0,1.066964433E1
2.848005500E0,-2.438465513E0,-4.564634746E0,-1.549647219E0,5.402167244E0
2.857949500E0,-2.568091560E0,1.060332332E0,1.855037937E-1,2.784566496E0
2.867892500E0,-1.797165997E0,3.854202138E0,5.927962777E-1,4.293726489E0
2.877836500E0,1.732985204E0,4.603814600E0,-7.550199670E-1,4.976786286E0
2.887779500E0,4.440103086E0,2.627259827E0,-2.574723179E0,5.765952572E0
