"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.709670125E0,-3.650250963E0,-1.235214366E1,6.768114696E0,1.455016020E1
2.719592125E0,-2.148673705E0,-9.632410120E0,5.175206852E0,1.114373768E1
2.729513125E0,-1.976889233E0,-9.231740777E0,3.575298722E0,1.009534000E1
2.739435125E0,-1.794224555E0,-9.040309954E0,2.488772618E0,9.546749968E0
2.749357125E0,-1.418055923E0,-7.880239325E0,1.846914400E0,8.217064392E0
2.759278125E0,-1.117719830E0,-6.402146823E0,9.678089154E-1,6.570649562E0
2.769200125E0,-8.405439743E-1,-5.817322347E0,-6.213474277E-1,5.910484421E0
2.779122125E0,-6.903456688E-1,-5.577412258E0,-3.811125115E0,6.790344563E0
2.789044125E0,-2.155206214E0,-3.007218332E0,-1.637405506E1,1.678683874E1
2.798965125E0,-3.543451569E0,8.663375044E-1,-2.083519642E1,2.115211573E1
2.808887125E0,-2.158573041E0,2.258805719E0,-1.116882977E1,1.159760317E1
2.818809125E0,-1.560426853E0,2.935605728E0,-6.637532337E0,7.423580570E0
2.828730125E0,-1.019107415E0,4.567684654E0,-5.143620193E0,6.954074468E0
2.838653125E0,-2.209165782E-1,6.519669426E0,-4.204001874E0,7.760703919E0
2.848575125E0,5.793848115E-1,8.323741862E0,-3.726090812E0,9.138058770E0
2.858496125E0,1.210772128E0,9.638059700E0,-3.515740737E0,1.033046934E1
2.868418125E0,1.691918454E0,1.039656578E1,-2.746651785E0,1.088555300E1
2.878340125E0,2.190057373E0,1.066768947E1,-1.920739006E0,1.105826335E1
2.888262125E0,2.443751104E0,1.107293777E1,-1.161596752E0,1.139873578E1
2.898183125E0,2.391034946E0,1.144150414E1,-3.862249660E-1,1.169505173E1
2.908105125E0,1.970516353E0,1.158878381E1,3.605533504E-1,1.176064810E1
2.918027125E0,1.631824572E0,1.121139984E1,9.681118011E-1,1.137082135E1
2.927948125E0,1.631678684E0,1.060200653E1,1.692197074E0,1.085948658E1
2.937870125E0,2.209164320E0,1.007874037E1,2.311144731E0,1.057368452E1
2.947792125E0,3.323802083E0,9.954030955E0,2.677261122E0,1.083042565E1
2.957713125E0,4.019658752E0,9.912214007E0,2.901667027E0,1.108283874E1
2.967635125E0,4.217590803E0,9.764688172E0,3.157812494E0,1.109544893E1
2.977557125E0,4.362814005E0,9.611843124E0,3.618358787E0,1.115859286E1
2.987478125E0,4.631598814E0,9.503923988E0,4.258914245E0,1.139800988E1
2.997400125E0,4.919033318E0,9.379398760E0,4.651472038E0,1.156746308E1
3.007322125E0,5.216407503E0,8.950440588E0,4.994633138E0,1.150076755E1
3.017244125E0,5.334741114E0,8.520970784E0,5.212624354E0,1.132421558E1
3.027165125E0,5.372974888E0,8.215171931E0,5.787109199E0,1.139511044E1
3.037087125E0,5.411911497E0,7.968479072E0,5.781241518E0,1.123424222E1
3.047009125E0,5.257252058E0,7.899593609E0,5.222538893E0,1.083130606E1
3.056930125E0,5.073446589E0,7.789208118E0,5.127073742E0,1.061595538E1
3.066852125E0,4.769194616E0,7.730792094E0,4.698162348E0,1.022658756E1
3.076774125E0,4.268988998E0,7.896788700E0,3.761315901E0,9.732987010E0
3.086695125E0,4.260836518E0,7.874428947E0,3.367993877E0,9.565811091E0
3.096617125E0,4.291539955E0,7.945936886E0,2.943251547E0,9.498313421E0
3.106539125E0,4.336192802E0,8.012026210E0,2.769313838E0,9.521776680E0
3.116460125E0,4.179101214E0,7.846585091E0,2.693109416E0,9.289059310E0
3.126382125E0,2.564145274E0,6.986024051E0,1.232082890E0,7.543036608E0
3.136304125E0,-2.818700007E0,5.184757109E0,-1.365212004E1,1.487303458E1
3.146226125E0,-7.317166491E0,1.692759576E0,-3.536360476E1,3.615232913E1
3.156147125E0,-6.283094589E0,-5.219382566E0,-1.768400795E1,1.947930618E1
3.166069125E0,-5.853588533E0,-1.351012391E1,6.373871443E-1,1.473751028E1
3.175991125E0,-1.819658189E1,-3.524936419E1,4.539500782E0,3.992793929E1
3.185912125E0,-3.555097995E1,-6.337260037E1,3.593009938E0,7.275210220E1
